user,date,time,text
LipscombSB,2023-04-30,16:29:58,"Scoreless after 3. 

#HornsUp🤘 x #BucStrong https://t.co/KEo8NhbxD4"
LipscombSB,2023-04-30,16:25:47,"THREAD: Every day I get on I-90 to head to #Buffalo &amp; back to #Rochester, I say a prayer for my safety. Last night exiting 90 to 490, a pickup truck tailed me &amp; passed me on the right, almost hitting a merging car. The truck swerved into the rest lane, nearly toppled, &amp; sped off."
LipscombSB,2023-04-30,16:21:05,HOME RUN ALEXIS LUCYSHYN! The Bulls tie the game at two! #UBhornsUP https://t.co/RSE57e9oZx
USFSoftball,2023-04-30,16:20:09,HOME RUN MADISON FERNIMEN! Bulls trail 2-1 in the bottom of the first! #UBhornsUP https://t.co/a9aQm3tSJi
wnywxguy,2023-04-30,16:19:32,"🔚4⃣: EKU makes it a one run game with two in the fourth. 

LIP: 5, EKU: 4

#IntoTheStorm ⛈️| #HornsUp 🤘"
UBBullssoftball,2023-04-30,16:18:13,"From April 1984, introducing the “#Buffalo Storm” of the United Soccer League.

#BuffaloSoccerHistory 🦬⚽️ https://t.co/d8ZLLyVcsr"
UBBullssoftball,2023-04-30,16:15:21,"RECAP | the @FDUDevils_XCTF men's team saw multiple of their student athletes post top-five finishes at the Monarch Open this past weekend #HeatsRising #HornsUp 

Full recap-https://t.co/zElnfJePam https://t.co/0D8zlTXoqS"
BisonBaseball,2023-04-30,16:13:01,"RECAP | Bianca Burke and Sarah Dougherty highlighted some great performances for the @FDUDevils_XCTF women's squad at the Monarch open yesterday afternoon #HeatsRising #HornsUp 

Full recap-https://t.co/5hD0UT56Oo https://t.co/Llvdgf4Cri"
BSHarchive,2023-04-30,16:12:00,Oregon State DB Alex Austin Selected By Buffalo #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/wROGCCSfYu
FDUDevils,2023-04-30,16:10:13,"The @BuffaloAKG  Art Museum will reopen to the public on May 25, 2023 with a vastly renovated and expanded campus Designed by OMA/Shohei Shigematsu and Executive Architect Cooper Robertson.

https://t.co/zBZtsTZ6rz

#BuroHappold #Engineering #Buffalo #ArtMuseum https://t.co/ZWD8b2eaev"
FDUDevils,2023-04-30,16:03:05,"Anyone else find local history interesting? 🤔😅 🦬

#OTD in 1910 - U.S. 🇺🇸 President William Taft visits #Buffalo, NY staying at the home of Ansley Wilcox at 641 Delaware Avenue. 

➡️ https://t.co/UfhVmZyTwN https://t.co/2xLXfRS8J4"
BillsNewsNow,2023-04-30,16:01:40,"Your team plays here!
#42Chippewa #Buffalo
https://t.co/O4kx0qrEnM for menu &amp; delivery
716-853-2464 to call NOW! https://t.co/j1vE0kVEN1"
DesignApplause,2023-04-30,16:01:18,"⬆️4⃣: Chaz lays down a beauty! @BertolaniChaz

#IntoTheStorm ⛈️| #HornsUp 🤘 https://t.co/WnJ8vLWx0D"
shollander2,2023-04-30,16:01:06,"The Sunday Starting 9️⃣

📍Tampa, FL
🏟""The Red"" USF Baseball Stadium 
📺 (ESPN+) https://t.co/48xsj2ORvr
📻(@BullsUnlimited)https://t.co/31d6iQy7SG
📊https://t.co/9tYlY3Wu1M
🎟https://t.co/WVlmGIfZIo

#HornsUp🤘| #CarryTheBoat https://t.co/wKXvLwu8AP"
BadaBingBuffalo,2023-04-30,16:01:04,"म्हशीला लाथ मारली आणि पुढच्याच क्षणी तरुणाला मिळालं कर्माचं फळ
#Viral #Viralvideo #Animals #Buffalo
https://t.co/tCRd1jks7d"
BisonBaseball,2023-04-30,16:00:32,"After 3⃣

#IntoTheStorm ⛈️| #HornsUp 🤘 https://t.co/MMgWq1ETe3"
USFBaseball,2023-04-30,16:00:01,"#Sabres Prospect Playoffs Update 4/29 
 
https://t.co/DKgU23jHHL
 
#Buffalo #BuffaloSabres #Hockey #IceHockey #NationalHockeyLeague #NewYork #NHL #NHLEasternConference #NHLEasternConferenceAtlanticDivision https://t.co/3tAWA6y2is"
News18lokmat,2023-04-30,15:59:53,South Alabama's Jalen Wayne signs with Buffalo Bills as undrafted free agent #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/VPyT5OUlqr
BisonBaseball,2023-04-30,15:55:39,Buffalo Bills undrafted free agent tracker after 2023 NFL Draft #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/n2TeS2frXl
raw_chili,2023-04-30,15:53:08,"Day two of the Women's Golf MAC Championship round has been cancelled. Day one scores will be reflected as the final results. #HeatsRising #HornsUp

Recap of our Day One results will follow soon https://t.co/NKa5aaGXlt"
BillsNewsNow,2023-04-30,15:52:02,"Take a 👀 at our lineup for the final time on Draper this season❗️

📊 &gt; https://t.co/Qyq4to6fDa
💻 &gt; https://t.co/CFp6rrwPmd

#IntoTheStorm  ⛈️ | #HornsUp🤘 https://t.co/9Maj1rAdSx"
BillsNewsNow,2023-04-30,15:51:07,"⬇️3⃣: Colonels cut into the our lead on a solo homer

LIP: 4, EKU 2

#IntoTheStorm ⛈️| #HornsUp 🤘"
FDUDevils,2023-04-30,15:47:58,"⬇️3⃣: What. A. Play.😱

#IntoTheStorm ⛈️| #HornsUp 🤘 https://t.co/mP1m79uvn3"
LipscombSB,2023-04-30,15:46:35,Pros and cons of Buffalo Bills taking Ole Miss football's Nick Broeker in 2023 NFL Draft #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/wPcCKmuaO3
BisonBaseball,2023-04-30,15:46:19,From Tulane to my hometown Buffalo Bills... #RollWave #BuffaloBills https://t.co/KWYBNfBi1g
BisonBaseball,2023-04-30,15:45:27,"⬆️3⃣: 4-1 lead! @alex_vergara10 

#IntoTheStorm ⛈️| #HornsUp 🤘 https://t.co/5g9Upzafbu"
BillsNewsNow,2023-04-30,15:42:01,"59FIFTY TURKEY BOWL BUFFALO BILLS 60TH ANNIVERSARY PATCH - KHAKI, ORANGE now available from HATCLUB

#newdrop #hatclub #nfl #buffalobills #bills #gobills #buffalo #newyork #59fifty #turkey #bowl #60th #anniversary #patch #khaki #orange

https://t.co/QQHDo2cQU7"
MRatch1,2023-04-30,15:40:45,"Our starters for the home finale 😃

#HornsUp🤘 x #BucStrong https://t.co/JfmymOyLzK"
BisonBaseball,2023-04-30,15:39:12,Good reminder! #Buffalo #KempOutside #CusterStatePark #SouthDakota https://t.co/oTjEww2srv
hatcrawler,2023-04-30,15:36:41,"⬆️2⃣: Parks hits another bomb! @parksbouck14 

#IntoTheStorm ⛈️| #HornsUp 🤘 https://t.co/VEI613ex4v"
USFSoftball,2023-04-30,15:32:57,"The home finale is coming your way at 11:37! 

📊 https://t.co/gZCh2onAED
📺 https://t.co/aBppkb0ZYJ

#HornsUp🤘 x #BucStrong https://t.co/faqLzfDVRf"
KempOutside,2023-04-30,15:30:17,2/25/23- Glenn Poole Invitational. 35 degrees 🥶. 1st Meet of the season 200m🥇. 💚🖤🦏#hornsup https://t.co/XDr2ZX8ChJ
BisonBaseball,2023-04-30,15:27:59,"#OTD in 1966, Tom Seaver fired a two-hit shutout, striking out 11 batters, in the Jacksonville Suns 6-0 win over #Buffalo in Jacksonville. https://t.co/hT7WycZeMt"
USFSoftball,2023-04-30,15:24:20,@ShoopBen @justjamesss20 #UBhornsUp 🤘
Alywins4,2023-04-30,15:24:05,"⬇️1⃣: Colonels even the score on a double to the right field wall.

LIP: 1, EKU: 1

#IntoTheStorm ⛈️| #HornsUp 🤘"
HERDchronicles,2023-04-30,15:20:02,"Throughout May, we celebrate Asian-Americans and Pacific Islanders Heritage Month with events meant to recognize and celebrate the contributions and influence of AAPI Americans to the history, culture, and achievements of the United States.
https://t.co/ViBeTtKDFH #UBuffalo"
DCRjrBuffalo,2023-04-30,15:18:21,"N.F.L. Draft Picks 2023: All the Results From the First Round

#National #Arizona #Buffalo #Carolina #Chicago #Cleveland #Denver #Detroit #Green #Houston #Jacksonville #Kansas #Los #Miami #New #New #New #New #Philadelphia #Pittsburgh #San #Seattle https://t.co/VZF2dd6HVH"
BisonBaseball,2023-04-30,15:16:03,Red Raider Music: (Raiders Of Alma!)  #HornsUp! https://t.co/M1TNZ7rtKU via @YouTube
UBStudentExp,2023-04-30,15:15:00,@ComplexMusic @chancetherapper Soundtrack to my sophomore year shenanigans #SUNY
itsrohitchouhan,2023-04-30,15:14:10,Full list of trades in NFL Draft 2023: Recapping the 7 rounds #BuffaloBills #Buffalo #GoBills #BillsNation https://t.co/rFovxsDBkn
REDRAIDER2022,2023-04-30,15:12:05,"⬆️1⃣: Ketch steals third and then scores on a throwing error.

#IntoTheStorm ⛈️| #HornsUp 🤘"
TylaShorr,2023-04-30,15:11:59,"It’s a great place to be in the 8🌴3!
#HornsUp 🤘 #WelcomeToTheBay

 https://t.co/AyEZoaJaCe"
BillsNewsNow,2023-04-30,15:11:05,"BULLS WIN!!

#HornsUp🤘 x #BucStrong https://t.co/QoyRXVCwPq"
BisonBaseball,2023-04-30,15:09:47,"#Jays bring back Tyler Heineman, acquiring the catcher via trade from the Pittsburgh ⁦@Pirates⁩ in exchange for infielder Vinny Capra. #MLB via ⁦@theScore⁩ 

 #Toronto #Buffalo ⁦@BuffaloBisons⁩  https://t.co/C9YyW1FsY7"
Brock_Duckworth,2023-04-30,15:08:57,@78_KingBo Welcome to #BuffaloBills  We’re looking forward to following your career here
USFSoftball,2023-04-30,15:07:53,3/18/23 Zebra Invitational 100m. Sophomore season just underway. 12.50💚🖤🦏#hornsup https://t.co/ERhE5wxtaD
wildfiremike,2023-04-30,15:07:36,"#HornsUp  are for safety, my goodness I have an insurance degree and in my job I have heard 💔stories.
#HonkHonk #TrudeauIsACommunist also very dangerous in my opinion. #WakeUpEverybody #C-11 #Canada  @OPP_HSD https://t.co/AM34lVT9n0"
parkerd1280,2023-04-30,15:06:33,"Happy Sunday Fans

Know the info before heading in the gates
-All the 🐶 are welcome
-First 200 fans will get the 3rd Trading Card Set
-After the game kids run the bases (no ✍️ autographs)
-Our guys will be doing the Cut for the Cure💇

#HornsUp🤘| #CarryTheBoat | #CutForTheCure https://t.co/gcCAmG8Gdn"
Alywins4,2023-04-30,15:02:36,"❄️Say it snow!

😑Sadly yes...

⛄️Looks like higher elevations east of Lake Erie (Southern Tier) could pick up a slushy 1-2"" Monday night through Tuesday..

📺Spectrum News 1 #WxOnThe1s

#Buffalo #Rochester #Syracuse #Albany #HudsonValley #Binghamton #Watertown #NYwx https://t.co/EiB3f4edHZ"
cindy_mc49,2023-04-30,15:01:06,"She is beauty. She is grace. She is safe at home plate 😍

#HornsUp🤘 x #BucStrong https://t.co/KjJUn0Hvgk"
USFBaseball,2023-04-30,15:00:02,"Tomorrow at 7PM I’m releasing an interview with Buffalo Bills barber on my YouTube channel where we speak about chasing dreams and bringing them to life. Subscribe and tune in now for the premier : https://t.co/91iqkgBauA 🖤❤️🤍
#youtube #premier #buffalobills #BillsMafia"
DurkinWeather,2023-04-30,15:00:02,"ROOOOOOOOOOSSSS

@MTrivelpiece singles to RF and brings ✌️ home!

#HornsUp🤘 x #BucStrong https://t.co/Utc5Mn9yAW"
USFSoftball,2023-04-30,15:00:00,"Hey, it's a new Genghis &amp; Ragman Show! Check out ""The Ragman Show - Podcast-016"" https://t.co/ds7TIKXA5s #hornsup"
BHAZZMUSIC,2023-04-30,14:58:00,"Predicting the 2023 NFL Playoffs: Chiefs, Eagles, Bengals Remain Favorites, But Who Else Could Sneak In? #BuffaloBillsFootball #BillsMafia #Buffalony #GoBills https://t.co/sGolG891Nl"
USFSoftball,2023-04-30,14:57:04,"A little late but here's a look at @emmahumplik12's 2RBI double back in the third inning 😤

#HornsUp🤘 x #BucStrong https://t.co/vzAZUeufYg"
TRTR_Genghis,2023-04-30,14:53:00,Highlight reel of Bills' seventh-round pick Alex Austin #BuffaloBillsFootball #BillsMafia #Buffalony #GoBills https://t.co/OaDV7ucmE4
BillsNewsNow,2023-04-30,14:46:03,"Buffalo #Bills: 2023 Draft week odd and ends
 
https://t.co/nWi7p87bt6
 
#BrandonBeane #BuffaloBills #JoshAllen #KimPegula #OliverWilsonGolf #PGAOfficialWorldGolfRanking #PGARanking #SeanMcdermott #TerryPegula https://t.co/wj4UEyYcjK"
USFSoftball,2023-04-30,14:44:36,"From chaos to calmness! Check out this incredible before and after of our junk removal service. 
CALL US TODAY AT (716) 292-9574/(833) 784-2547
#wejunkyourjunk #buffalo #trashremoval #wearelocal #letstalktrash #BeforeAndAfter #JunkRemoval #Transformation #quickhelpjunkremoval https://t.co/oqDzj5HGNd"
BillsNewsNow,2023-04-30,14:41:03,"definitely some nostalgia seeing a ROTJ poster up at a movie theatre. 40th anniversary release of Jedi, nub nub 🍿🛸 #ReturnoftheJedi40th #buffalony https://t.co/l94zRqYQKG"
FoGOLF,2023-04-30,14:40:04,The weather today calls for plenty of half liters of 1833 Munich Dunkel! #thinknydrinkny #buffalo #craftbeer #drinklocal https://t.co/0d9adY31pQ
QuickHelpJR,2023-04-30,14:39:30,Check out the entire Bills' 2023 NFL draft class #BuffaloBillsFootball #BillsMafia #Buffalony #GoBills https://t.co/qcu4XhreJo
scottbalzer,2023-04-30,14:39:11,Bills focus on upgrading offense around Allen in NFL draft #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/WXvbCtECmJ
bflobrewingco,2023-04-30,14:38:30,"It's game day #Sunday, and a #GreatDayToBeAlive💯!!
#NBAPlayoffs!!
#LetsGoKnicks🏀!! In SIX!!
Peace and Blessings.
Health and Wealth.
#CEOSpeaks👨🏾‍💼#HornsUp https://t.co/4WtQ7CN5Fn"
BillsNewsNow,2023-04-30,14:35:07,"NEW PRICE! - Now $239,000.  

Locally known and loved Pizza Franchise with a strong brand and huge revenue potential in a fantastic location!  🍕

 Call Broker Chris Lofstrand at (716) 609-4075 for more information!
https://t.co/FxozeOAaVp

#buffalo
#nicholcitybusinessbrokers https://t.co/og9BOWIozS"
BillsNewsNow,2023-04-30,14:31:02,Ran 2.05 miles with Nike⁠ Run Club #JustDoIt #nrc #runhappy #brooksghost #buffalo #springrun #park #noexcuses #jognado https://t.co/owYPF4fAtV
FDAllenGroupInc,2023-04-30,14:30:55,"NFL draft tracker: Ravens add Stanford CB Kyu Blu Kelly, Ole Miss edge Tavius Robinson, trade up for USC G Andrew Vorhees on Day 3 #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/RGAf1w6rng"
NicholCityBB,2023-04-30,14:27:16,Check out the entire Bills’ 2023 NFL draft class #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/aO2prdUNg2
LolaCole,2023-04-30,14:25:56,Bed bugs? No need to panic kill them 39 seconds or less  | #Buffalo Joins List Of Cities With The Most Bed Bug Infestations https://t.co/C3iQwZMmLi
BillsNewsNow,2023-04-30,14:24:03,On set  at the movie Unbelievable with ‘the pick’  aka Danny Mealy … he’s well known at Bills games in his full Bills gear!! This is going to be an awesome movie!! #billsmafia #unbillievible #buffalobills https://t.co/ncrdEG9d2s
BillsNewsNow,2023-04-30,14:21:01,"Flash the hot glove @MeganPierro  🔥

#HornsUp🤘 x #BucStrong https://t.co/RQis3CFbBt"
KiltronXEnviro,2023-04-30,14:20:50,Bills draft picks 2023 analysis: How the new players fit with the team #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/IeVf5Lf1X4
WBC716,2023-04-30,14:20:37,Tracking Ole Miss football’s undrafted free agents after 2023 NFL Draft #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/HjZjRw7r7b
personalfitnes3,2023-04-30,14:17:28,"#BillsMafia @DefiantTakes  Before current general manger #BrandonBeane took over as the #BuffaloBills GM IN 2017, former GM DougWhaley wasn't as good at drafting but one player still remains on the Bills roster from his regime. Shaq Lawson was selected by Whaley with pick 16. https://t.co/KTDS0TrJFj"
USFSoftball,2023-04-30,14:13:55,"#OTD in 2010, Chris Carter went 3-for-4 with a home run, walk, and 3 RBIs, and Mike Hessman hit a grand slam in #Buffalo’s 12-7 win over the Durham Bulls. #Bisons https://t.co/wtcIOZBBnr"
BillsNewsNow,2023-04-30,14:13:06,"🥎 𝑨𝑺𝑼𝑵 𝑺𝑬𝑹𝑰𝑬𝑺 𝑭𝑰𝑵𝑨𝑳𝑬 🥎

Let's send our seniors out with one final 🧹🧹🧹 on Draper

🆚 Eastern Kentucky
📍 Nashville, Tenn.
⏰ 11:00 a.m. CT
📊 https://t.co/Qyq4to6fDa
💻 https://t.co/CFp6rrwPmd

#IntoTheStorm ⛈️ | #HornsUp🤘 https://t.co/7yYwMEU5AP"
BillsNewsNow,2023-04-30,14:11:02,2023 NFL draft: Kaiir Elam loved one of the Bills' Day 2 picks #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/CWhIdRvfGX
djdawgtagz,2023-04-30,14:08:14,"#SundayFunday is the specialist day at the BING!
#241Mimosas / One Dollar off Bloody Marys
Make your own seltzer buckets
#42Chippewa #Buffalo
https://t.co/O4kx0qrEnM for menu &amp; delivery
716-853-2464 to call NOW! https://t.co/QjZsivscLR"
HERDchronicles,2023-04-30,14:07:30,"It's Game Day between @MinnStSoftball and @UmarySoftball. First pitch is scheduled for 11:00 a.m. at the Maverick All-Sports Dome. #HornsUp #MavFam
📍Mankato, Minn. (Maverick All-Sports Dome)
🕰️11:00 a.m. &amp; 1:00 p.m.
📊https://t.co/hZnzlakfrv
🖥️https://t.co/qRAPuAQth2 https://t.co/hr38Lt7JRc"
LipscombSB,2023-04-30,14:03:34,"@jaden_alexis247 @Alumni_USF @CoachGolesh Congratulations!
Welcome to the Green and Gold Stampede!
🫡🤘🏈🤘🐂✅
#GoBullsBaby | #HornsUp🤘
#ComeToTheBay | #CommitToUSF 
#USFTwitterHerd https://t.co/J2snSEBr2E"
BillsNewsNow,2023-04-30,14:02:59,"They know what they are going to do that's why they blocked me, guys be careful about this project it's a slow rug pull don't put your money into this shit project 
#CNFT #CNFTProject #UB #CNFTGiveaway #CNFTCommunity https://t.co/REckFSH4Vf"
BadaBingBuffalo,2023-04-30,14:01:56,#Buffalo #jobs #hiring #opportunity @ Blue Cave Restaurant | Line Cook/Prep Cook https://t.co/ai3BQs7s7N
MinnStSoftball,2023-04-30,14:00:02,"Had a really festive crowd at the show last night. The Furry’s showed up in force! Here’s a couple of quick videos. 4 shows left! Get your furry butts to Buffalo!
Get tickets at https://t.co/WGMhWhZFtd #furry #furries #furryfandom #fursuit #furryart #buffalo #Buffalo #wny https://t.co/SMQ1aNmSX0"
USFHerd,2023-04-30,13:58:36,"#Ub earned their first #FIBA #3x3 #WorldTour crown last season, and started 2023 with a victory over #Antwerp in the final in #Utsunomiya, helped by nine points from Strahinja Stojačić

https://t.co/dGruzu6use #3x3WTUtsunomiya #3x3WT @FIBA3x3"
Kingofcnft,2023-04-30,13:55:26,Heads up #AmherstNY #BuffaloNY  #ArlingtonPark https://t.co/TRaHTYssGq
FrontendLA,2023-04-30,13:39:03,"Your photo is much better than the one I got from the fence! Way to go, @bellajackson_! #proudprof @LipscombXCTF #LipscombDietetics #GoBisons #HornsUp 💜💛🤘🏻🦬 https://t.co/LGUBJ0Ro4b"
TheFurryPlay,2023-04-30,13:34:42,"Mint slow rugpull from @UBeastsNFT 😂😂😂
#CNFT #CNFTProject #UB #CNFTGiveaway #CNFTCommunity https://t.co/SQYC6vCCbH"
insidethegames,2023-04-30,13:34:29,"Chet Laabs was born #OTD in 1912. He hit .295 with 29 HRs and 81 RBIs for the 1948 #Bisons. The 1943 American League All-Star hit .262 with 117 home runs in 11 major-league seasons, mostly with the St. Louis Browns. #Buffalo https://t.co/5evvQBoH99"
ScottKurchak,2023-04-30,13:33:18,"Small but mighty list this week! Best of luck in your search! #communications #marketing #jobs #buffalo #buffalony
https://t.co/M9njGhwpwH"
AutumnCMarshall,2023-04-30,13:32:50,"SETX Fishing Championship
Day 1 Results 
Congratulations to these teams!

4th--Drew Pritchard &amp; Luke Richard with 14.45 lbs
19th--Logan Cassidy &amp; Lane Guidry with 11.44 lbs
51st-Cannon Martin &amp; Madilynn Redwine 8.91 lbs
(📷 H-F Fishing Team)
#WeAreHFISD #HornsUp #409Sports"
Kingofcnft,2023-04-30,13:27:51,"When you start a business with your family, every day is a new adventure - filled with excitement, laughter, and a whole lot of love. It's the ultimate team effort! 716 Mafia ™️ storefront coming soon #716mafia #branding #buffaloNY #clothingbrand #TrendingNow #fashion #fyp2023 https://t.co/OPUdJMeC6E"
HERDchronicles,2023-04-30,13:23:18,"Supporting workers rights means family-sustaining wages, healthcare, homeownership, and enough money to spend in local businesses! Vote 🗳️ your values! 2/2
#buffalo #publicschoolteacher #unionproud #workersrights #voteyourvalues #election2023 #shippens4north"
SarahSeweryniak,2023-04-30,13:11:00,"It was fun cheering this squad on in Vegas 💪🏼💪🏼
#UBhornsUP 
#Studs 
#USOpen2023 https://t.co/5FO6OnQcsL"
